chrom	mid	dist
chromosome4	568182.5	0.7209420624803566
chromosome4	577212.5	0.40302934122545137
chromosome4	584615.5	1.1770734305679464
chromosome4	591166.0	1.6306801716188777
chromosome4	597024.0	0.25744046175207025
chromosome4	603719.0	0.27178118646006333
chromosome4	610602.0	0.6936259810465668
chromosome4	616227.5	0.8796255640365703
chromosome4	620931.0	0.635282916061639
chromosome4	628468.5	0.2886418158958713
chromosome4	638939.5	0.7484294193782808
chromosome4	652063.0	0.4158486897331189
chromosome4	669796.5	0.7660186841666287
chromosome4	689943.0	0.4785274862119511
chromosome4	705577.5	0.8765558913911469
chromosome4	714162.0	1.1303026142266586
chromosome4	721241.5	0.9714843713243381
chromosome4	733311.0	0.5432351053968139
chromosome4	746699.0	0.7192244982473945
chromosome4	760740.0	1.8405015706005439
chromosome4	774181.0	0.4692124554742714
chromosome4	785240.0	0.5216844706220278
chromosome4	798714.0	0.5490811582531024
chromosome4	812471.0	0.6624625945641063
chromosome4	826204.5	0.46685775008090485
chromosome4	837646.5	0.34868488620322136
chromosome4	848069.0	0.7964072468486513
chromosome4	858147.5	0.5509042242117247
chromosome4	867050.0	0.6069015625920358
chromosome4	883608.5	0.3605124220008815
chromosome4	900967.5	1.1036684271732204
chromosome4	910870.0	0.4583052517478771
chromosome4	919924.5	0.500087585828964
chromosome4	928169.5	0.11428226576318867
chromosome4	936086.0	0.9603959769781655
chromosome4	944917.0	1.3517692955760428
chromosome4	953730.0	1.8279232380388204
chromosome4	962346.5	1.625051486662288
chromosome4	972506.0	0.549745888933582
chromosome4	986506.0	0.630047705002885
chromosome4	999458.0	0.5742110311558621
chromosome4	1008002.0	0.8477669132774205
chromosome4	1015008.5	0.6597877150244164
chromosome4	1024457.5	0.36112687761099527
chromosome4	1033578.0	0.5677112948954485
chromosome4	1041052.0	0.9125507262159486
chromosome4	1049200.5	0.6388967618958196
chromosome4	1056361.5	0.8628006933481521
chromosome4	1064317.5	1.5338814232585296
chromosome4	1072785.0	1.8414857728012701
chromosome4	1080112.0	1.5855822092384613
chromosome4	1089363.0	0.9838407403513288
chromosome4	1101784.0	0.4606372330586395
chromosome4	1114122.0	0.9256989575145882
chromosome4	1124442.0	0.6546046759960114
chromosome4	1134672.0	0.41977472463828114
chromosome4	1145936.0	0.251928978163192
chromosome4	1158886.0	0.47620815096397756
chromosome4	1169170.0	0.24757336165355462
chromosome4	1175565.0	0.5498907872200696
chromosome4	1183357.0	0.4429120273433809
chromosome4	1195686.5	0.19843669436505143
chromosome4	1211886.0	0.5465732957387638
chromosome4	1225104.0	1.8727960108548571
chromosome4	1237932.0	1.170466582321035
chromosome4	1251295.0	1.6392147921241054
chromosome4	1260927.5	1.9005216135407972
chromosome4	1271354.0	0.8750201268059284
chromosome4	1284049.5	0.6237515075572965
chromosome4	1295793.0	0.4380960711163208
chromosome4	1305865.0	0.5328042653647391
chromosome4	1319315.0	0.5057999127841477
chromosome4	1332229.5	0.5108396190156328
chromosome4	1343389.0	0.3418964589324696
chromosome4	1357033.5	0.8223711061842435
chromosome4	1372249.5	0.5747359967712359
chromosome4	1385428.5	0.4235883484667705
chromosome4	1396477.5	0.7973224874982267
chromosome4	1406742.5	0.4764385203218437
chromosome4	1416447.0	0.4941420598028324
chromosome4	1426584.0	0.4059387256118883
chromosome4	1436192.5	0.26951511029447606
chromosome4	1443160.0	0.2617711013737307
chromosome4	1448321.0	0.39052107273431674
chromosome4	1454412.0	0.3489361271984796
chromosome4	1462017.0	0.6587732091425289
chromosome4	1470107.5	2.2528598768745756
chromosome4	1480789.0	1.6746491926743785
chromosome4	1491082.0	0.32164569390196945
chromosome4	1498697.0	0.42639362562352096
chromosome4	1508166.5	0.44300356585853673
chromosome4	1517801.5	0.3925611107732666
chromosome5	10923.5	0.39321419141418745
chromosome5	20295.5	1.5545366001503063
chromosome5	30604.5	0.9462398063637107
chromosome5	39971.0	0.7523676210226665
chromosome5	46881.0	1.0194912589831184
chromosome5	53803.0	0.3816053588982183
chromosome5	61983.0	0.6427638661274898
chromosome5	69470.5	0.6131343062096947
chromosome5	76711.5	0.618808966884351
chromosome5	85075.5	0.4886835654136045
chromosome5	94526.0	0.27748846558622925
chromosome5	102995.0	1.2879676233841193
chromosome5	112327.0	1.201880690171059
chromosome5	123439.5	1.101863088624818
chromosome5	135169.0	0.14253103669574943
chromosome5	147620.0	0.5537920850791005
chromosome5	159473.0	0.7661047748445236
chromosome5	169850.5	0.5861613731530195
chromosome5	178059.5	0.8115528550849405
chromosome5	184884.0	0.3752155368829176
chromosome5	192000.5	0.4672011788407683
chromosome5	200198.5	0.3646065485355693
chromosome5	209165.0	0.5176154703527954
chromosome5	218150.0	0.5680200962248378
chromosome5	226944.0	0.5431360849111261
chromosome5	235618.5	0.4900408330811385
chromosome5	244523.5	0.3162464924298934
chromosome5	257334.5	0.5356875189985766
chromosome5	276833.5	0.7203733698456001
chromosome5	294954.0	0.3103836599790472
chromosome5	307872.0	0.42598701449571746
chromosome5	319503.0	0.40241121280371367
chromosome5	331198.5	0.6379172594592264
chromosome5	341385.5	0.6427880306793433
chromosome5	350050.0	0.3955459869521963
chromosome5	358197.0	0.8353559836677134
chromosome5	366675.5	0.3527952868527791
chromosome5	374763.0	1.1000983796150083
chromosome5	384226.0	0.31736331067343415
chromosome5	395027.0	0.4803047705243874
chromosome5	404718.0	0.8093414210963783
chromosome5	414126.5	0.3444507095587978
chromosome5	421874.0	0.3746037677772406
chromosome5	427000.5	0.5520518055070851
chromosome5	432485.5	0.7007611659400266
chromosome5	442695.5	0.39030504487409007
chromosome5	454152.5	0.7298260458528245
chromosome5	461712.0	0.5001792830002045
chromosome5	468498.5	0.37354928184435515
chromosome5	474669.5	0.5527766457918764
chromosome5	480843.0	0.6582046636173652
chromosome5	491390.5	0.4291560240616633
chromosome5	501614.0	0.43137678507259686
chromosome5	511164.5	0.8942800829781198
chromosome5	523503.5	0.812229610275542
chromosome5	535390.5	0.4811535925699199
chromosome5	545869.0	0.517121537094034
chromosome5	554572.5	0.6582896076652968
chromosome5	561213.5	0.36144889709473116
chromosome6	23532.5	0.515631658778126
chromosome6	44686.0	0.42698512657933196
chromosome6	56798.5	0.9608184218379371
chromosome6	69675.0	0.6103259347479242
chromosome6	79235.5	0.4166065532356485
chromosome6	89112.5	0.8920148476582557
chromosome6	99307.0	0.3298722840812123
chromosome6	108620.0	0.8122770452291143
chromosome6	119015.5	0.4857905898763785
chromosome6	131130.0	0.2589209283055846
chromosome6	146084.5	0.7473899284433774
chromosome6	159702.5	0.49447724447435004
chromosome6	170891.0	0.3876702429306429
chromosome6	181027.5	0.6863315422721876
chromosome6	189517.0	0.5525976052362431
chromosome6	198149.0	0.8448781846305737
chromosome6	207951.0	0.8985925604473514
chromosome6	218646.5	0.6687258568812176
chromosome6	228421.0	0.798967845504425
chromosome6	238228.0	2.359733707004756
chromosome6	248663.0	1.1420441953127751
chromosome6	256613.5	1.6361104475909811
chromosome7	4058.5	0.5625628992129384
chromosome7	12627.0	0.17462860874885527
chromosome7	19012.5	0.730710955688158
chromosome7	26339.0	0.49907479440535796
chromosome7	36221.5	0.6904132473965793
chromosome7	46904.0	0.3879590471291689
chromosome7	57290.5	0.5016588985122039
chromosome7	67504.0	0.30910948549417705
chromosome7	77315.5	1.6012167544898248
chromosome7	87084.0	0.8839234077987377
chromosome7	97464.5	0.46388034716460436
chromosome7	109289.5	0.8807847338227066
chromosome7	120642.5	1.036605975809801
chromosome7	127927.0	0.576680291727131
chromosome7	134117.5	0.4926954673694822
chromosome7	140751.0	0.5796162684877896
chromosome7	147264.0	0.5007246579312868
chromosome7	154861.5	0.48009069540947946
chromosome7	163922.0	0.4759169074662879
chromosome7	172305.0	1.9008698591363389
chromosome7	181198.5	1.6514072441449672
chromosome7	189121.5	1.3059098564554308
chromosome7	196417.5	1.8495794559679841
chromosome7	204165.5	0.42696842616209496
chromosome7	212680.5	0.3773964197809976
chromosome7	221647.5	0.7161194504548721
chromosome7	231310.5	0.49584011027647834
chromosome7	243748.5	0.8297002223924232
chromosome7	255874.0	0.34251617513446453
chromosome7	266310.5	0.6215248716932142
chromosome7	275094.5	1.0855437275181883
chromosome7	283964.0	0.2453216516537071
chromosome7	295178.5	0.49959928461180814
chromosome7	306019.5	0.9427701842949369
chromosome7	314547.0	0.4414889573151699
chromosome7	321768.0	0.44680664586449154
chromosome7	327907.0	2.1216433295136388
chromosome7	335767.5	0.40869625352242717
chromosome7	346651.5	0.5536630183786814
chromosome7	355439.5	0.29255730274952385
chromosome7	362226.5	0.23309256087721303
chromosome7	369047.5	0.40990368908341673
chromosome7	375819.5	1.5003719487476752
chromosome7	384246.5	2.04921816885549
chromosome7	392542.5	1.5130627349335781
chromosome7	402010.5	2.762096434481048
chromosome7	410916.5	0.4822028211037633
chromosome7	418103.5	1.5854518812849758
chromosome7	426828.5	0.4692052557311082
chromosome7	437158.5	0.4050369218949493
chromosome7	447541.0	0.8932685939926568
chromosome7	457663.5	1.1296715316810464
chromosome7	470005.5	0.5859826380770263
chromosome7	481345.5	1.5666570244517277
chromosome7	490422.0	0.6467622489922921
chromosome7	499275.5	0.5748646009888507
chromosome7	510276.0	0.5884141873389012
chromosome7	521805.5	0.4858897108850434
chromosome7	535485.5	0.6776253436595214
chromosome7	550814.0	0.5210750948100863
chromosome7	568540.5	0.5441723493736175
chromosome7	584897.0	1.1722558231529054
chromosome7	593657.5	0.5956240533667428
chromosome7	602417.0	1.0583368055024243
chromosome7	612847.0	0.8679239992433365
chromosome7	622622.5	0.6271712387675833
chromosome7	630969.0	0.6628616994645089
chromosome7	640299.0	0.6672036837455056
chromosome7	649187.0	0.45201719303310883
chromosome7	656773.5	0.6629528384065438
chromosome7	666108.0	0.805719922065927
chromosome7	676730.0	0.6394968404797178
chromosome7	686965.0	0.396526554444651
chromosome7	697280.5	0.5515366788703518
chromosome7	709804.0	0.575714503345633
chromosome7	722197.0	0.9186613871644657
chromosome7	731802.5	0.4518867326536773
chromosome7	740995.5	1.5164382243180758
chromosome7	748901.5	1.91864479255093
chromosome7	759445.0	0.7322088280136689
chromosome7	770191.5	0.8173031890897567
chromosome7	776871.0	0.589838848975654
chromosome7	782927.5	0.48998881996326976
chromosome7	789788.0	0.6715597256260646
chromosome7	796779.5	0.7703288205715109
chromosome7	805080.5	1.5554076404684942
chromosome7	821621.0	0.6628721683316278
chromosome7	839439.0	0.5460029600608555
chromosome7	848764.0	0.9916320077856948
chromosome7	856767.0	0.4493880295925649
chromosome7	865789.0	0.9035758893465752
chromosome7	875321.5	0.995899273091211
chromosome7	884619.0	0.6588667500984563
chromosome7	892541.5	0.5573808826429758
chromosome7	901247.5	0.44636271397984945
chromosome7	910163.0	0.6564546232577931
chromosome7	919449.5	0.9461437115510059
chromosome7	931098.5	3.1992024906036423
chromosome7	942322.5	0.5961277088229927
chromosome7	950302.0	0.552964825324208
chromosome7	956380.0	0.6046789778666085
chromosome7	962587.0	0.4238604005544442
chromosome7	969982.5	0.5638129405735787
chromosome7	978566.0	0.5297446228044779
chromosome7	985746.5	0.6006487418789472
chromosome7	991864.0	1.137688904445612
chromosome7	1000265.5	0.5476873986735369
chromosome7	1010579.0	0.8353326016952392
chromosome7	1027021.5	0.6496840330686516
chromosome7	1049014.0	0.36029196130156804
chromosome8	8109.0	0.35741582170057346
chromosome8	18785.5	0.3946500885497713
chromosome8	26446.0	0.3382100982496728
chromosome8	36960.5	0.9357716938747842
chromosome8	48239.5	0.5380144627263845
chromosome8	58918.0	0.9357764119132367
chromosome8	68270.0	0.7985964511455351
chromosome8	75627.0	0.7712203486737216
chromosome8	85605.5	0.8856355247378845
chromosome8	96442.5	0.47042983498929614
chromosome8	106592.5	0.9394246909472969
chromosome8	116480.5	0.9057873670182436
chromosome8	126081.0	0.7057550107927235
chromosome8	136925.5	0.8461370071330518
chromosome8	146234.0	0.8707619155028061
chromosome8	154078.0	0.8258925751535321
chromosome8	162772.5	1.1648390628093293
chromosome8	172374.5	0.7806033118671984
chromosome8	180174.0	0.48854361096524956
chromosome8	189765.0	0.7022023275725768
chromosome8	202550.5	4.690694838124972
chromosome8	216530.5	2.21827659925357
chromosome8	230176.5	0.7851405459914916
chromosome8	240609.5	0.39973412561024024
chromosome8	250698.5	0.431287448549845
chromosome8	261147.0	0.6556862809784948
chromosome8	272959.0	0.9648268418500404
chromosome8	284363.0	0.8569609839248529
chromosome8	292379.0	0.5644614666064058
chromosome8	303116.0	0.35285833460352123
chromosome8	316401.5	0.3688366118586928
chromosome8	327718.0	0.6240985365102821
chromosome8	338017.0	0.8466045599731146
chromosome8	347253.5	0.6802265316387273
chromosome8	356556.5	0.8154941580787075
chromosome8	366688.5	0.7569875472216645
chromosome8	376988.5	0.4003672598482186
chromosome8	384981.5	0.4136457717780866
chromosome8	392790.5	0.5232618374479646
chromosome8	401600.5	0.47099959774371475
chromosome8	413017.5	0.6279290712848254
chromosome8	424385.0	0.8415494002455974
chromosome8	433356.0	0.7330332524446687
chromosome8	444085.5	0.5248366057395293
chromosome8	454284.5	0.6804814807865374
chromosome8	462197.0	0.789430781963545
chromosome8	470903.5	0.6202114807505089
chromosome8	480288.0	0.4426709290240981
chromosome8	490062.5	0.44292830749353723
chromosome8	501779.0	0.8514971377622692
chromosome8	514108.0	0.26450712360173867
chromosome9	32444.5	6.340029765619532
chromosome9	48686.0	0.7798628616514549
chromosome9	57144.5	0.809551630972735
chromosome9	64824.5	2.108901284910152
chromosome9	69932.5	1.7167233348693947
chromosome9	74856.5	1.9917141906093792
chromosome9	81743.5	0.3389459894545382
chromosome9	90381.0	0.8323993675236965
chromosome9	97783.0	1.4934294017440743
chromosome9	104894.0	1.2924248035441475
chromosome9	113320.5	0.43205878938472064
chromosome9	123594.0	2.6321371145703196
chromosome9	132557.5	0.12742977823207516
chromosome9	138664.5	4.115257722147397
chromosome9	145736.5	2.7092860699970704
chromosome9	153904.0	2.6370322052809883
chromosome9	163414.0	0.6819135702889473
chromosome9	177750.5	0.17789742654216997
chromosome9	193402.5	1.0572552314662842
chromosome9	208334.0	3.00310095281929
chromosome9	221628.5	2.3541495123985317
chromosome9	234798.5	3.3953574514970373
chromosome9	245640.0	2.6091509942085973
chromosome9	253581.0	3.53607638132023
chromosome9	263567.0	0.8704226820961206
chromosome9	272612.5	0.7038238198379263
chromosome9	280775.5	0.6408338839078475
chromosome9	290674.5	0.5771072572311952
chromosome9	302110.0	1.26356536403568
chromosome9	311816.0	0.5794437500346322
chromosome9	319681.0	0.7455462103847712
chromosome9	328665.0	1.0674308166585276
chromosome9	337017.5	0.4929977466783019
chromosome9	342937.5	0.6912731817144787
chromosome9	351761.0	0.6647554704419256
chromosome9	362979.0	0.630743061030061
chromosome9	371658.5	0.531824816185471
chromosome9	378709.5	0.4070707195024807
chromosome9	385067.5	0.6672067893816872
chromosome9	393643.5	0.5223354013372804
chromosome9	405506.5	0.22465891140909447
chromosome9	414095.0	0.6790517933147604
chromosome9	421802.5	0.852221587668062
chromosome9	427528.0	0.6982503680095251
chromosome10	25712.5	2.6140163800255753
chromosome10	33561.0	0.6141978002518684
chromosome10	41803.5	0.5489464777129961
chromosome10	52785.5	0.8658789433257728
chromosome10	63610.0	0.25988737998169364
chromosome10	73555.0	0.5408228967687404
chromosome10	83037.5	0.47784439930303113
chromosome10	92142.0	0.9800551631186817
chromosome10	102500.0	0.39687205328121355
chromosome10	112581.5	0.46146687736459957
chromosome10	120911.5	0.410985408089132
chromosome10	128304.0	0.3274136348453419
chromosome10	135973.5	0.21294575445311525
chromosome10	143585.0	1.4770396909403998
chromosome10	151590.0	0.4569214171073183
chromosome10	159747.0	1.1112265634567433
chromosome10	170287.5	0.3078949598254141
chromosome10	182740.0	1.3543433631063022
chromosome10	197502.0	1.2839526998467048
chromosome10	212352.0	0.6206326168235491
chromosome10	223169.5	0.7547948056159776
chromosome10	232780.5	0.7678998273292942
chromosome10	243132.0	0.6663691384360487
chromosome10	255504.0	0.7731094948441046
chromosome10	267518.5	0.8415940119488461
chromosome10	278473.5	0.8531632610519168
chromosome10	287379.0	1.2980855507656572
chromosome10	294222.0	1.2505777717837079
chromosome10	301649.0	2.6739008524738774
chromosome10	311721.5	2.761338827938675
chromosome10	320456.0	0.48058045732489435
chromosome10	327441.5	0.3405287809439307
chromosome10	335459.5	0.673736142291179
chromosome10	343492.0	0.5984620137316635
chromosome10	351702.0	1.0302079870199994
chromosome10	359219.5	0.14069757278142042
chromosome10	368416.0	0.963679326532296
chromosome10	377412.5	0.9597321900567986
chromosome10	386017.0	0.8619090568462816
chromosome10	395685.5	0.36262024146203437
chromosome10	405125.0	1.258234997152321
chromosome10	414561.0	1.8625941219608908
chromosome10	424903.0	1.016475076704684
chromosome10	437255.0	1.616142524995043
chromosome10	447255.0	1.820063816987189
chromosome10	455235.0	2.27341038822477
chromosome10	464860.0	2.059292026206821
chromosome10	480394.0	0.481125424685778
chromosome10	496810.0	2.298727901988913
chromosome10	507447.0	0.4922209865684378
chromosome10	517324.0	0.4557049030532031
chromosome10	527250.0	0.7018664940461299
chromosome10	536379.5	0.6275614919573714
chromosome10	544762.5	0.645043988556175
chromosome10	553347.5	1.1974960910502632
chromosome10	563308.5	0.9691418720684047
chromosome10	573859.0	0.9800578827157844
chromosome10	582231.5	0.9127342484066013
chromosome10	589619.0	1.027912663737342
chromosome10	598947.5	1.3224254454697921
chromosome10	605147.5	2.183385151443548
chromosome10	607709.5	1.562426380718667
chromosome10	611206.0	0.6135641597043987
chromosome10	617637.0	0.7056742637345612
chromosome10	624874.5	0.3446303468458774
chromosome10	632820.5	0.7011111838066234
chromosome10	641376.5	0.9191668413218348
chromosome10	650193.5	0.9141372906451773
chromosome10	658876.5	0.3125100311800804
chromosome10	665580.0	0.3711316221131748
chromosome10	672159.0	0.45124869324668826
chromosome10	679017.0	0.3635686211917886
chromosome10	685204.5	0.4822947656996669
chromosome10	691232.0	0.817013989355739
chromosome10	697518.0	0.53382216737252
chromosome10	702783.5	0.578549673885397
chromosome10	711498.5	0.7250681269881236
chromosome11	6869.5	1.8773337718506629
chromosome11	15648.5	1.3683964070591947
chromosome11	20444.5	1.8151589663633305
chromosome11	27220.5	0.9394468430001224
chromosome11	36110.5	0.8165446524171084
chromosome11	44687.0	0.6118267003441901
chromosome11	55763.0	0.5238331838898758
chromosome11	66771.0	0.42877934968235115
chromosome11	75038.0	0.519567538241213
chromosome11	82765.0	0.48467996761368914
chromosome11	88973.0	0.37884965035125995
chromosome11	95303.0	0.6221266489910232
chromosome11	105946.5	0.5851813489008177
chromosome11	117295.5	0.5795061491050835
chromosome11	125367.5	0.25898906425561513
chromosome11	134608.5	0.13808952711024738
chromosome11	143227.0	0.275058200303769
chromosome11	150457.0	0.3408062479327699
chromosome11	158428.0	0.43731791775033324
chromosome11	167769.5	0.5455715494691008
chromosome11	176731.0	0.5171699236461246
chromosome11	188494.0	0.27576769322740485
chromosome11	202001.0	0.6378385456535927
chromosome11	212305.5	0.46399742915804904
chromosome11	220428.0	0.7378604849107125
chromosome11	229828.5	0.7164465000654805
chromosome11	238569.5	0.5297408340302764
chromosome11	246706.0	0.4528075638262125
chromosome11	256740.0	0.3428046226797341
chromosome11	267364.0	0.1439803434790422
chromosome11	278260.5	0.5210688542913793
chromosome11	289684.0	0.893259794282233
chromosome11	301380.0	0.5170816707166971
chromosome11	315806.5	0.6408234227314435
chromosome11	330366.0	0.5859294508290233
chromosome11	340433.5	0.7815450993326817
chromosome11	350224.5	1.0519110835777967
chromosome11	359028.5	0.9316148170887436
chromosome11	365784.5	0.4903698813231054
chromosome11	375159.0	0.8922622149053838
chromosome11	385870.5	0.3191087042532404
chromosome11	395181.0	0.7430744829573498
chromosome11	407940.5	2.011495188277766
chromosome11	423819.0	1.8175802215854882
chromosome11	444337.5	1.5851639055898836
chromosome11	463031.5	0.33968444330985964
chromosome11	475311.5	0.2615272753713252
chromosome11	487165.0	3.061859627831503
chromosome11	498068.0	2.005126180625853
chromosome11	509845.5	1.3977177915403858
chromosome11	521175.0	0.46867143474610473
chromosome11	531464.5	1.0593740084503362
chromosome11	541769.5	3.2507112807287917
chromosome11	552933.5	1.0868451102092205
chromosome11	563188.0	5.291240018586394
chromosome11	573210.5	0.6069324619723041
chromosome11	582383.0	1.546198453003107
chromosome11	590920.0	0.8205061249207519
chromosome11	602252.0	1.8886326389364396
chromosome11	613220.5	0.5113856757173043
chromosome11	624564.0	4.529332684486769
chromosome11	638277.0	2.961159224805746
chromosome12	10101.0	0.37668631955615195
chromosome12	22708.0	1.012885132742496
chromosome12	30224.0	0.7636979653848652
chromosome12	38346.0	0.6002699376429939
